dataset_id,sport,task,split,image_id,image_path,mask_path,image_sha256,mask_sha256,width,height,n_classes,label_schema
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h06m40s288.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h06m40s288.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h06m40s288.png,ee5ba9ab9760ec2ec74d9df846522965eb55d9301b9133f725c9b74224defacf,bdfdaba5f029409eef0001382ec39b23144b1410d2b291a6325f8ed7f4563eaa,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h06m44s817.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h06m44s817.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h06m44s817.png,93bed765792eac74c5d92c062669693966e414d3f0c0771d6f0d42ef4524881e,7e4768573b3fb50f19b9463b8ebd7a70a6b2b1ab811f6224f0c00fca797f1f3f,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h06m48s264.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h06m48s264.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h06m48s264.png,391287491e1b120ad2b50db5499954573babceb2e130e4e7a82a56b0a28faef9,66cb12225dbc7d87fac04f66dcde9fa07d8784f583fe58a5b62e18ab13e31156,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h07m00s344.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h07m00s344.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h07m00s344.png,1637eea5238b3deb2cf90fdac331fbfa9ad67853c1e0347c412a583c0e0adfa6,b0c6adfff4598346e200045c7845a3bcdbef0570dd45d1e51b58a39bfd5551b0,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h09m32s502.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h09m32s502.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h09m32s502.png,63a7b4cfadb8d421f303ba0c23ae58d85e48da4a03adae3f87004bb2275e52ce,e54fe12821e6746b4d3a9610493db6e69fe7ebeb43a02e968c2f17ddf3b2eef5,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h09m40s015.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h09m40s015.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h09m40s015.png,bbb2cf5470d2781a60cbb5b087b46033d9dcc88c1892e97a4b24771ba51c5c95,0c98f27f82c7ac63fd1b82d9576c7cfaed060a05a1c93eb5789dc269ef044ea5,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h09m46s779.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h09m46s779.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h09m46s779.png,08487313f84c89371bb2ad6621dcd88a9d59400d697af83c59602511bf8ab26c,b5a5ba13b1f2cde37e67183b97f8ed9daee820bd836d405f8809f1e6fa2b261b,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h09m50s583.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h09m50s583.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h09m50s583.png,08238292006d7d2dc273b9e8228063375f7b3130af9ab2ffd8539ff35cbec913,6bde3b472a74a8a789cf755a15729bbe3ec41717cfb9a50735d77bb706bcf715,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h09m58s901.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h09m58s901.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h09m58s901.png,cb4fef00c0c4930d8d6d1ba73ea71a888149781cdded48ee5db9b4686831efee,bed4352006e2cfe283cb4eee0ed8da1686a1fac21b2f11dd90da77a82719bcbe,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h10m03s317.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h10m03s317.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h10m03s317.png,657bbd1776b24c050c12eea36b7298cd8519cae2fe1d300036c96e6c2938dc78,9bb9f1c509c29d26c12896c130fd1aa491fb38aa3d87b9fb95900fa8e1fadeaf,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h10m08s269.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h10m08s269.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h10m08s269.png,984d47a0408171616d325d4f1cc80d77abf12583180fd021d6d71d039c3d015a,65d703f6a14361e56e4f070bc2d9a451290c7f4c2359f62282f5536d70ccc961,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h10m15s788.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h10m15s788.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h10m15s788.png,5c9416c42e4878d106003fbc59d071499945f070d943c2726978cab9181e7965,1a2b8990a4dd015945727f76238087199ca328fa65a01e971f1c00c4168cb34a,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h10m28s996.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h10m28s996.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h10m28s996.png,631293eb555fb6784a7e928d8e7f4ca7916f88bbfcdb0d5d06e328cf868cce6f,8a9178708aabd67bb852e26875668c10ad9af00a852fac0b490016b68337df8c,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h10m33s572.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h10m33s572.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h10m33s572.png,1732af3b52fb92449a8e21c641e5dfc6eeb40d9fa26fc8a88b06987c3859a252,3e3e24c2dfab54f0071a827f40f63e1a4262538ff21295010ef0d85412c74bd6,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h10m38s812.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h10m38s812.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h10m38s812.png,48816727cef25d573e1b017a31cd9f799f5b1ea0aef7d7b3a4535a3c8b7357dd,04c68e1b6d8bdd54baa579354c70bdd0024ecb1c02eabe1fd2b98fa6d23bfd12,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h10m42s641.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h10m42s641.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h10m42s641.png,16778184d0c4a82d802a6932426c6b354fb8d1ce883e7efc01eb7205d231bc0e,2f45da592201d9c4de9765f07a0a4e552dc352d811e40cd89c5639ecb7bc7ac2,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h11m07s512.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h11m07s512.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h11m07s512.png,67f1b9c3ed3c458a91fed237f19c4259150b043c3d873f5cdfc343129ed3d57b,90beb1a70a49a019e232c334fd356f8bc06dd2445bd6bbdd626384a6060de7df,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h11m17s609.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h11m17s609.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h11m17s609.png,45d561aa5e0d1821a14c8bf5512dc54092eb42d3988bfe962b83fae750699a1a,ddb52ee9dbb8c75bb753d49c0555753e2e70d3a7cb837679c3ce0c7148ede019,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h12m32s504.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h12m32s504.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h12m32s504.png,3a38cade67236a34ae60ec7c91141ad3068c774375d4ddcdb9e6df4268ff317e,4e5ced725101b1bfa2ab08a47ebc672b60b38a87267d947c4928b26e14768d9a,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h12m39s730.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h12m39s730.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h12m39s730.png,2c43ff9cd5a9561d420376d8c60f2e92f627494d8ad98c07beb1a3dfcf7ea8f5,28089d450ec75a20cb51cd93688ae9a41fae750a807fe97791b435478079e775,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h12m44s005.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h12m44s005.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h12m44s005.png,7ecab196ec34cc94028a28448fd6d7eac470b2fe8ee0b4bf53fc0007887e54ca,720fb6b4847a6a0f70d5f20b635d2512db880533b93cb8d6eb4e72641baf1387,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h12m48s943.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h12m48s943.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h12m48s943.png,411f9abe17d0fb87218b30fd7bf9e8d513faed0e12c6c60e9d9cba98f6b02e70,51ddb999c5779712012a0d75b7f22bc524dd3cc8d3c01686bb86a0f07b32e9e0,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h12m53s598.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h12m53s598.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h12m53s598.png,af877be272a03aa9fb7fe08c51d8231f2ef65e0e40fd8f5089447dabc0bfa9f3,e201fab6bce591f34d34902d2efcb32d46fad5869c05853f9e4a85cbdf1f9798,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h13m29s863.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h13m29s863.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h13m29s863.png,8ca8f8f121dd101272e835c6325141862e94c05b20779f75a61753ef416342f7,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h13m50s244.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h13m50s244.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h13m50s244.png,694d5137e16f2d3de24abfe83cda830b44025556b795850343ba2330fb622a12,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h13m54s487.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h13m54s487.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h13m54s487.png,5183ea83d0bc9c92b0e78ab917b465901ff92acc1c9d2660706772a7084ba752,372556bee1eba840bcf882784b69b2362b389edb8a833e0da047f5807187d592,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m00s646.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m00s646.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m00s646.png,60924f65916050e6758c02b3598cbd1926ef09664093776f567f40a92b82a6ac,a9c885e84207bb645630b252cc447f89663c54f38902c6ce0d95e198d413c622,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m05s677.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m05s677.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m05s677.png,692b58493248b6c5b4fc7481b352857d055ffe419fee6eecad947d7c556bf483,b0babd89e46a75bae3b20b2abc45c9f8bf49ebab7ab9d46c107885caf6742915,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m12s248.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m12s248.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m12s248.png,d0f4e028f93adfbcf2fea769620c4186f2913ec9a617ae49d1ec3c96714f5b83,a174ffe8f9a4272039771393070da92a0ae26deeccbbd0f0c07909454078fad6,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m16s234.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m16s234.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m16s234.png,28e0469d2a51366bd6db53b0e4f5c5c8e1d8da8ca2f20f4f03e3771456cfdc21,89f6a3288b23c18738ec855b475b44d95f0c2df73525c090ac0ab5e73767534a,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m20s396.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m20s396.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m20s396.png,519dbc0afdc75f072153ed30a89b528e3b1111e15813cd33622bb55bed1f95b0,9b538cca79fdce8606472a41372fbd3408b81dce4226f42e39b2b61d01c67027,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m27s995.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m27s995.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m27s995.png,e3d55a7a39ea89faf1a64e528315cab1555a8414f72591145d4332f0ba046a28,db2f4115efeace8ad63b5836f365bf6d135abe5fa07bfbfe9ef18b6722259589,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m32s360.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m32s360.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m32s360.png,174cdd8e0dbf5c9093e4e7dba2ac08369286792e6a3f805521e94012c039dfcb,fb980f72bb80bb36ba1cf84f237cf2d2616e6356f869c8a56df634c1993108d0,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m47s264.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m47s264.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m47s264.png,1be4837adcf88d933a264a0b552273df3e7b462e79809ed3f06419beb48feca0,a75c1244804487c87812b831dd9a5e2654463fd5a13ae01ca25f80910be39cf6,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h14m57s790.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h14m57s790.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h14m57s790.png,3265a7a311a8d2a33e79e158888e5cf68402da8594d8866399bb741666398b7c,08ba561ec20379c72945f5f3632e9381e319bec2db2b1b1eb877dcf400407460,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h15m03s236.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h15m03s236.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h15m03s236.png,22cbd8ffc974f0f4f5bcb1798caacd67bfb7aca707381e16561f8d91882fc9bc,63b53bfb275d2778036bc287f96c317099ae3a42109fd03df8572fcaa1bf881d,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h16m06s755.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h16m06s755.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h16m06s755.png,bc888f7c58f000801875f78a1e3f0d2645e4dd36ae5e9b9b84f47d8e451d9847,3fdfa0f7427d865fef9c94ef2238a5c93097631640fa09f13d2b8774bd3188a7,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h16m11s518.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h16m11s518.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h16m11s518.png,cf05c8681129665f053eb6248a0777f4daf968123af814e3bc88877b9c4644f9,c4ffdfb643004b4c0e77807c9879fd0e43bee3776970b95b0f1d0986e5065311,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h16m16s178.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h16m16s178.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h16m16s178.png,60afa7864ab86d1dcf5e2d422c3c605c9cfc61bb1976f4850a33db38d9d64b97,3aaf1a7b615306ef1efc16e7acb0616c54b712c2b1c0d4cd1fb7ab8c836cd0a2,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h16m22s323.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h16m22s323.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h16m22s323.png,98e54cabc625c99c38656af45ee627d3875085ccf63af43ff66c187411c361e9,9688c7710f4c16c59b41fb8cbd83b6912cb03e4d7bbe0585e40050807197dd89,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h16m35s613.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h16m35s613.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h16m35s613.png,6713f7e76ebd4f75d4756b18980b53f6bf69e49fd33e09ab8b915f82d219c39e,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h16m44s910.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h16m44s910.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h16m44s910.png,abe0128e372e63ce2b5efb709ac2125a70f8fa771eca6b6d1f8ac4481b4037d0,6a46b8b6fe67ba867e15ef2c8eefab5bfce6e9c07e5a4724882ff014b11426af,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h17m06s401.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h17m06s401.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h17m06s401.png,6928be463d1aaaea7857b21149fa814a7d64abbdae6d1d60f3bff2e35eca2ad6,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h19m24s453.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h19m24s453.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h19m24s453.png,c4848a1716419085420da4a91e0c017d7850f84862262453441cc07ade72b752,4926241f0b7cfee6335f5e3629486cecf1dddaf6829921f325b7a6e8fd6c5e27,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h19m30s959.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h19m30s959.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h19m30s959.png,0e44ccb389654622a32a8f869ccf5eeeddc71a9c6cad66964a56704da286f09e,6be07f1260a579e75ff76a812ef3dc11380dd0b0fd6b3941c06b3afdd41078c3,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h19m36s821.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h19m36s821.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h19m36s821.png,b9be62513ac4e468a83c3bed78ff5b4ce5fe5a8f538763d6ee64a84de831c102,19c9bd71eca24ef68ea618689748622c88a804ce15f0b987c5613181c9740609,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h19m41s744.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h19m41s744.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h19m41s744.png,5ad27d3f704709a4f99c89430bad35d46fea9a9ef19aad892c113557dc413225,09db34f6cdbfc9844d77c1301067859011207e76922f502729352f96dcdd0d2f,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h19m49s818.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h19m49s818.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h19m49s818.png,271d1211ba2788f53081dda85827029409128b41ab880423a23295aea70eba26,e1ee375ac676f354df58158c47e5cde428e007fc2bf6408813ebdc87b06a6f4a,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m12s565.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m12s565.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m12s565.png,116f683e069663b5d169f14a168fa03d1f8a7db19f9ed074d228d2febc83606c,54926a0768e02b0518035d7c3911d6615df226244bb7943a742e4389708e960c,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m18s895.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m18s895.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m18s895.png,c905cf2fb36758f5162db5b2b8baaec1880c41b63d3933138fda323eeceb1bbf,0a77607a133fe56082c6e7ca6efed15c17541c272007baaf8f806695f29a4328,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m25s045.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m25s045.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m25s045.png,a9b01aa6b2207a94a0ededf5e99907bc730a4f832f9e5fc3432568e82505564d,eff9c52da44f8cb791c19f5a3cceb5c3d30c3d1f4523ebfc66cdb9fb7466af92,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m30s076.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m30s076.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m30s076.png,bd8c644f141da93cca697c45f3e2368cd98868fe0ef80ca0a26d81e039c48ebc,59e6ebe41f61d0930629a83ba234137aded193225d58e13137b984865ec23b96,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m37s979.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m37s979.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m37s979.png,6f7f8c8b529f7d0e12df9292f8e5dc3712bffb562ccce064b2afb035915bb17b,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m45s213.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m45s213.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m45s213.png,fc52b206fc574f56ebb2a208edbadb1b0df9a7b3acbe8c45f4204e5839721b55,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m48s906.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m48s906.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m48s906.png,d9802135fad64a25ab4db83f38bffe5de6184c42228dbb0a0e81d3c691433cf3,1b76c3ab2115e77092ad623a9729221d1ac413a6ae5d4ca0d4b9c8f1cdf03db2,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m53s127.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m53s127.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m53s127.png,df1875ce300ad1a7ee7205204367fca736ba396b1198162a35392efee16b6ce7,5ba916888f3ed9a39676bb723927bdbf92b959c9aef99f2c794567faac7d56b3,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h20m57s146.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h20m57s146.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h20m57s146.png,d0c083d4064df9d09fcbdcb2c5043f8400f576b0d5ae0c480391711ca6787dbf,c03180d62bed1c11b51f05b30c76509ad945b8f1b2228243b02d5270e23b1247,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h21m10s290.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h21m10s290.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h21m10s290.png,d4c73cc89670fdf8430c73ef37c04ac5f015c8f848fb1c564cfe13628beff1f4,678ab06696f4f1c2f8fa514ba99ba81863a04504b7ae016f09db359173854e40,1920,1080,2,background=0;full_court=1
tennis_fullcourt,tennis,full_court_segmentation,train,vlcsnap-2023-06-28-14h21m14s747.png,data/tennis_fullcourt/images/train/vlcsnap-2023-06-28-14h21m14s747.png,data/tennis_fullcourt/masks/train/vlcsnap-2023-06-28-14h21m14s747.png,1f892bebe2683647e774f8f266e56f9f52d812b26d17f037db3477822981bebc,f1fd3fb4c8e4d8521bba5db70ccae011d19da145400a57d98683b6ffe819fde0,1920,1080,2,background=0;full_court=1
