dataset_id,sport,task,split,image_id,image_path,mask_path,image_sha256,mask_sha256,width,height,n_classes,label_schema
badminton_zones,badminton,court_zone_segmentation,train,1041.png,data/badminton_zones/images/train/1041.png,data/badminton_zones/masks/train/1041.png,cd84fd21c63a57c1922bdde2f5f89dd89f1fae335ff66ca3de71e51ec7a09b1b,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1003.png,data/badminton_zones/images/train/1003.png,data/badminton_zones/masks/train/1003.png,f36bf162a8e010f4d11c723a7be7357ddd297ea96ad153bef41c6cf80718b438,46692f9efbb09991f6567f8927be0fa47b99138ecadc27d093b8983c096d89b9,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,318.png,data/badminton_zones/images/train/318.png,data/badminton_zones/masks/train/318.png,882fc50b678f72cee505329da444cda3ab34f371a7f7ae66e65571784e39e2f3,601d27e278b8e6335aba882d89712a3a1c6220f90849651aa2dcb783e536c2fe,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,322.png,data/badminton_zones/images/train/322.png,data/badminton_zones/masks/train/322.png,0c014002059a5b974f8acfa6ed3679a39863de64e586a78ac43b2a9316bb9570,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,511.png,data/badminton_zones/images/train/511.png,data/badminton_zones/masks/train/511.png,c629b10f785c0a3a0ec1e4772670c77051806019e4c8a32e7159ddabf18e8eee,71d7aa46c3dd90e02c635ecdf0ab09f6ac204a1998f52e0ee3941efcd009fbe8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,267.png,data/badminton_zones/images/train/267.png,data/badminton_zones/masks/train/267.png,a3583c8ac70ce134b7c2dc3ee8a6c9b2591b4300991e4555a47d157e683e04ac,bdbc7d9936513dbff594fa4e30c54d37afdc7a5386652e2e955132d6ccab651e,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,912.png,data/badminton_zones/images/train/912.png,data/badminton_zones/masks/train/912.png,047643b4df1fd7a5982dbee28cd46ba3cab72f58fad3ac14a3635dfe8ab8d7a9,ef028f4cabba193797859e583b3a7d3259cb180c6dff1712960e00c5303066d9,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,853.png,data/badminton_zones/images/train/853.png,data/badminton_zones/masks/train/853.png,3860c53479b0d6a7aa113dbb0cadebfd3ada046322f124882f90fc5a7a0606f6,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,816.png,data/badminton_zones/images/train/816.png,data/badminton_zones/masks/train/816.png,8b4e3b224da4765098c947584757c450ecdd9b0c9264d1481030ac92589fb8cd,d04df262bee62bf1807d13666d2f7a0bbdd93a164e7ff70974c001647626e3d8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,979.png,data/badminton_zones/images/train/979.png,data/badminton_zones/masks/train/979.png,6b8c2eda552a8de4f8805da876d6a57f6bc3c1dd5e61c2c8095c62c502a0ea18,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1231.png,data/badminton_zones/images/train/1231.png,data/badminton_zones/masks/train/1231.png,b125c5a90939d0a6d9d776c1c390256c01184a63b2bf811a58736b78ddad8b1f,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1280,720,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,522.png,data/badminton_zones/images/train/522.png,data/badminton_zones/masks/train/522.png,6f031fb21de3a5f267f465e91b2994b20b80cc46670c3cad422d5f3cd2ccd2f9,71d7aa46c3dd90e02c635ecdf0ab09f6ac204a1998f52e0ee3941efcd009fbe8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,477.png,data/badminton_zones/images/train/477.png,data/badminton_zones/masks/train/477.png,68dc3ac772e889c6c7dec6fe1d3521f40338e20fdd761debd389cc95edc50bf3,6233643c9fdd9664abe3f865617b9ee229e80c5924d8e4c94cd08526c75f624b,1280,720,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,10.png,data/badminton_zones/images/train/10.png,data/badminton_zones/masks/train/10.png,614e8a94c8f5da5b441ec0f1250fbcbe11d8b51dd18e586fc443f21916b0ec70,89cd29c8557fb4188631183e8a86bb0ddd308f0d4e615ef8afba19edf65da59c,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,3.png,data/badminton_zones/images/train/3.png,data/badminton_zones/masks/train/3.png,82711ed993130c717711927668013682da7aa3a0e2178d851e89c3f4e80f1764,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,45.png,data/badminton_zones/images/train/45.png,data/badminton_zones/masks/train/45.png,b231e8e50f02525b61636983a008f968dbeaf38d6fcb1d843387becc447d28ef,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1157.png,data/badminton_zones/images/train/1157.png,data/badminton_zones/masks/train/1157.png,e04b8b4ac96f899e9a5ebd04b1b8b3e3a0facea185581f907d52aef9adb1a8e3,ec20403acca4e66f60e1feada3247e3d5cc428b7c439d3a1423b4f3da9af0c8a,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,637.png,data/badminton_zones/images/train/637.png,data/badminton_zones/masks/train/637.png,31ce001b1e7d7e043249a59cbe101a1070264d5b4dcb9fa04b3a34287c33bac2,d99bbcef3975730b93d4b7eed3e82981b3928bdbe2e1621e58f286fb261b4c80,1280,720,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1032.png,data/badminton_zones/images/train/1032.png,data/badminton_zones/masks/train/1032.png,25217bb85fe6299d68ff6392d3e6090fdf00a6110c6e3315ccb896978272dfc1,55fcb20756f8b146781dfb96f182f0dc2c44fbf2d516e8c54ec93eb5b88c511d,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,970.png,data/badminton_zones/images/train/970.png,data/badminton_zones/masks/train/970.png,9833b2bbaac6d5ee4cbb4693f6b9e440e6346c8b5b1939054979c091684644a9,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,252.png,data/badminton_zones/images/train/252.png,data/badminton_zones/masks/train/252.png,49a9f10b7dbb729464651dc212bd8bbf892dce73860f482d9378d0d6856c5b12,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,32.png,data/badminton_zones/images/train/32.png,data/badminton_zones/masks/train/32.png,e13da93b7246972463672f9e8a86f2515627c9f4e4eeb370e42b7d496bfe80c0,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,999.png,data/badminton_zones/images/train/999.png,data/badminton_zones/masks/train/999.png,09052200582d32c79ce61c43ca2b3425f22f53bf31589e01acb30a253471c478,46692f9efbb09991f6567f8927be0fa47b99138ecadc27d093b8983c096d89b9,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,315.png,data/badminton_zones/images/train/315.png,data/badminton_zones/masks/train/315.png,8846dd3d5b74931e2643d60fd63a7e308d6911b5762a114437294b06dbf9adcc,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,69.png,data/badminton_zones/images/train/69.png,data/badminton_zones/masks/train/69.png,cb25c75f4441dadc4208fafdaa01c0ed7c86cf661db82ff187694c6126499a2f,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,502.png,data/badminton_zones/images/train/502.png,data/badminton_zones/masks/train/502.png,2cb21fac0494ee568af484876bc052c05031abdf2d5d0f19b95c687b483e1c52,71d7aa46c3dd90e02c635ecdf0ab09f6ac204a1998f52e0ee3941efcd009fbe8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,542.png,data/badminton_zones/images/train/542.png,data/badminton_zones/masks/train/542.png,175c098cb9efc60aeb2d913a4b5266bd6b2d61d0741abd310ac347f3998e0b7e,9da2ba7d88dc40e1ae09292f7b30db902e1538a1c90d445de4e8e33dcdd87b76,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,600.png,data/badminton_zones/images/train/600.png,data/badminton_zones/masks/train/600.png,358b43da9c50479188bc87a4d4ddcaa97475140d5705b18fa26c6ad8dbb252e4,70e1a442f5261219e46ae45ecb6788a0a2865c6afc6453bf8479539e883e1922,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,822.png,data/badminton_zones/images/train/822.png,data/badminton_zones/masks/train/822.png,e7fb51a0898235c7dec051678d6bc3e5e1d0b0bfa23065fae386d8bc3eca213e,d04df262bee62bf1807d13666d2f7a0bbdd93a164e7ff70974c001647626e3d8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,520.png,data/badminton_zones/images/train/520.png,data/badminton_zones/masks/train/520.png,c92ac23cb99184405287a09ab62b7b69ad1ab75b5020d0afc963054a81ad0b1a,71d7aa46c3dd90e02c635ecdf0ab09f6ac204a1998f52e0ee3941efcd009fbe8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1.png,data/badminton_zones/images/train/1.png,data/badminton_zones/masks/train/1.png,952cc1097879d4b4653efe854c333229392c0eb70bfa35e707d875ea36a39fe6,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,21.png,data/badminton_zones/images/train/21.png,data/badminton_zones/masks/train/21.png,be01a573d4e9ca56acf72005d9bd2b970ab0d337ad4f37b687a10baf178a824e,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,154.png,data/badminton_zones/images/train/154.png,data/badminton_zones/masks/train/154.png,bf3ba44dd5cf16de0bb254f5a1f8b0ce9f918781b8c1aab5c057d643eb359870,05aff27316ecd25aa5d2b146ce76b489e644e744e8f1afa78675cbbbebaafc51,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,392.png,data/badminton_zones/images/train/392.png,data/badminton_zones/masks/train/392.png,3113895477c96953e9248ef110540601dffb4e477b4326223a50b93f2b7a8560,254539492eb44bfc611cd50e443fbd21c329e8974027373a5200c7de82d7c13b,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,83.png,data/badminton_zones/images/train/83.png,data/badminton_zones/masks/train/83.png,be1169181be25d44f9fe998ef9efba9e245adc5895ac9cfc377fe37975ad3738,5f41e1dfd498d418573d50d1d807547ae42916064285cb16a465f62577312ab4,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1175.png,data/badminton_zones/images/train/1175.png,data/badminton_zones/masks/train/1175.png,364b2c672ff639bff2dbf1abd8faff455c9950ee24f7ca8a4a4c4b9da8d67c7a,afaec54053472401e2da7525b34b8233c97a110a6cf8dbca3bbbdbf908ee31df,1280,720,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,378.png,data/badminton_zones/images/train/378.png,data/badminton_zones/masks/train/378.png,5d08572158f4b8b2bd51ee91fe710724f89e72b832a6f85169eba52c10766a7b,254539492eb44bfc611cd50e443fbd21c329e8974027373a5200c7de82d7c13b,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,633.png,data/badminton_zones/images/train/633.png,data/badminton_zones/masks/train/633.png,1bdb431f77aae523b961916006478abffe0ce864af566bd31448c7ae43c9313d,d99bbcef3975730b93d4b7eed3e82981b3928bdbe2e1621e58f286fb261b4c80,1280,720,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1222.png,data/badminton_zones/images/train/1222.png,data/badminton_zones/masks/train/1222.png,5edd1ed1a630d44a15cfb079147268779d5c2283b2c1f7009f8ea2dd1b1fc6fd,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1280,720,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1101.png,data/badminton_zones/images/train/1101.png,data/badminton_zones/masks/train/1101.png,564e32efb0f6af6c2e58141597caef0f50d092f3847a776bad2166ae8427af55,ec20403acca4e66f60e1feada3247e3d5cc428b7c439d3a1423b4f3da9af0c8a,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,262.png,data/badminton_zones/images/train/262.png,data/badminton_zones/masks/train/262.png,d0b01b8d582d66b60b58bfde20bb6ce493a85ba7362bbd5431551308090185f7,bdbc7d9936513dbff594fa4e30c54d37afdc7a5386652e2e955132d6ccab651e,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,877.png,data/badminton_zones/images/train/877.png,data/badminton_zones/masks/train/877.png,f3476140ba3b3f400088b2eb81a23b431b7ffda266bd1172af776ffd37a7f583,fbf2a55a1288cbb8da1d03b688298f3d41fb1fe046abb5021ee49fe3f22ba6ba,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,299.png,data/badminton_zones/images/train/299.png,data/badminton_zones/masks/train/299.png,35a2300662ceb8d5ce78c7277d8a07e9e370ee6abe3746fafa1952c64a8e5c25,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,7.png,data/badminton_zones/images/train/7.png,data/badminton_zones/masks/train/7.png,d3b76409955a6c89179523ca0b248b530da70881b545cf97760ff7587497abe2,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,509.png,data/badminton_zones/images/train/509.png,data/badminton_zones/masks/train/509.png,c28f8e1303d896937a2b033901a319dffc1727792ee3bbcf0039dbe913b02a91,71d7aa46c3dd90e02c635ecdf0ab09f6ac204a1998f52e0ee3941efcd009fbe8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,521.png,data/badminton_zones/images/train/521.png,data/badminton_zones/masks/train/521.png,6fa5ff02c0929cd238133ef61865ebd517e3ceb3394d3fa14050af71f73c9243,71d7aa46c3dd90e02c635ecdf0ab09f6ac204a1998f52e0ee3941efcd009fbe8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,256.png,data/badminton_zones/images/train/256.png,data/badminton_zones/masks/train/256.png,4384b583e1442b61f80fd7f6faed19e0dd1a9a73197eb34f2e94e23140c64211,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,837.png,data/badminton_zones/images/train/837.png,data/badminton_zones/masks/train/837.png,d459cddc57f1d0ad7f6b64d0d04d8e559550926b2553417b98ce3fb111ce7c0b,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,786.png,data/badminton_zones/images/train/786.png,data/badminton_zones/masks/train/786.png,37c82448c82ca6a390e5dcce4e7255067f11cd22f5832d9a3623c7a5dce2de18,5797d59c47d743dac98206945c8bff898061b42a7c232632af37b3c1b1c9c8c1,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,785.png,data/badminton_zones/images/train/785.png,data/badminton_zones/masks/train/785.png,97a5e7dfb98623eb49a1f742904edfbcf2e3114f5e30979d8fd5a4d9068cf455,d04df262bee62bf1807d13666d2f7a0bbdd93a164e7ff70974c001647626e3d8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,508.png,data/badminton_zones/images/train/508.png,data/badminton_zones/masks/train/508.png,821dec02c8e787462d3a94169813a4534b9d0fb010bbe2bebb9d9401fcc440c1,71d7aa46c3dd90e02c635ecdf0ab09f6ac204a1998f52e0ee3941efcd009fbe8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,823.png,data/badminton_zones/images/train/823.png,data/badminton_zones/masks/train/823.png,8e5841ab2060645ab82ff5a1fa612a650765517499388888cb1cb041daa8c688,d04df262bee62bf1807d13666d2f7a0bbdd93a164e7ff70974c001647626e3d8,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
badminton_zones,badminton,court_zone_segmentation,train,1066.png,data/badminton_zones/images/train/1066.png,data/badminton_zones/masks/train/1066.png,96cb1be5124597dc788e8efddb58339d749e3a7ca5baf5455273e1a244c77326,55fcb20756f8b146781dfb96f182f0dc2c44fbf2d516e8c54ec93eb5b88c511d,1920,1080,14,0=background;1=fl_doubles;2=fl_service;3=fs_singles;4=fr_singles;5=fr_service;6=fr_doubles;7=central_zone;8=bl_doubles;9=bl_service;10=bl_singles;11=br_service;12=br_singles;13=br_doubles
